match_id,date,time,patch_number,team0_ID,team1_ID,team0_score,team1_score,winner_ID,loser_ID,player0_ID,player1_ID,player2_ID,player3_ID,player4_ID,player0_ACS,player0_K,player0_D,player0_A,player0_KD,player0_KAST,player0_ADR,player0_HS,player0_FK,player0_FD,player0_FKFD,player1_ACS,player1_K,player1_D,player1_A,player1_KD,player1_KAST,player1_ADR,player1_HS,player1_FK,player1_FD,player1_FKFD,player2_ACS,player2_K,player2_D,player2_A,player2_KD,player2_KAST,player2_ADR,player2_HS,player2_FK,player2_FD,player2_FKFD,player3_ACS,player3_K,player3_D,player3_A,player3_KD,player3_KAST,player3_ADR,player3_HS,player3_FK,player3_FD,player3_FKFD,player4_ACS,player4_K,player4_D,player4_A,player4_KD,player4_KAST,player4_ADR,player4_HS,player4_FK,player4_FD,player4_FKFD,player5_ID,player6_ID,player7_ID,player8_ID,player9_ID,player5_ACS,player5_K,player5_D,player5_A,player5_KD,player5_KAST,player5_ADR,player5_HS,player5_FK,player5_FD,player5_FKFD,player6_ACS,player6_K,player6_D,player6_A,player6_KD,player6_KAST,player6_ADR,player6_HS,player6_FK,player6_FD,player6_FKFD,player7_ACS,player7_K,player7_D,player7_A,player7_KD,player7_KAST,player7_ADR,player7_HS,player7_FK,player7_FD,player7_FKFD,player8_ACS,player8_K,player8_D,player8_A,player8_KD,player8_KAST,player8_ADR,player8_HS,player8_FK,player8_FD,player8_FKFD,player9_ACS,player9_K,player9_D,player9_A,player9_KD,player9_KAST,player9_ADR,player9_HS,player9_FK,player9_FD,player9_FKFD
https://www.vlr.gg/77792/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-gf,2022-03-27,16:00:00,Patch 4.04,/team/8127/optic-gaming,/team/6675/the-guard,2,3,/team/6675/the-guard,/team/8127/optic-gaming,/player/881/yay,/player/263/marved,/player/261/victor,/player/4/crashies,/player/817/fns,221,82,/74/,14,+8,70%,144,21%,20,15,+5,212,74,/69/,33,+5,73%,144,29%,8,7,+1,190,66,/78/,37,-12,71%,130,16%,8,10,-2,186,67,/71/,30,-4,70%,132,25%,9,8,+1,160,57,/73/,19,-16,58%,106,19%,6,12,-6,/player/4545/sayaplayer,/player/15500/trent,/player/3885/valyn,/player/6582/net,/player/4581/jonahp,226,86,/68/,8,+18,66%,144,27%,15,18,-3,224,78,/67/,26,+11,73%,152,33%,9,9,0,207,77,/69/,34,+8,70%,131,21%,6,7,-1,190,67,/72/,10,-5,65%,115,29%,12,8,+4,172,57,/70/,31,-13,66%,109,29%,10,9,+1
https://www.vlr.gg/77798/the-guard-vs-cloud9-champions-tour-north-america-stage-1-challengers-lbf,2022-03-26,16:00:00,Patch 4.04,/team/6675/the-guard,/team/188/cloud9,3,0,/team/6675/the-guard,/team/188/cloud9,/player/15500/trent,/player/3885/valyn,/player/4545/sayaplayer,/player/6582/net,/player/4581/jonahp,244,62,/44/,18,+18,77%,169,39%,6,6,0,233,61,/46/,28,+15,81%,145,25%,4,2,+2,223,60,/46/,11,+14,74%,136,25%,10,9,+1,216,57,/54/,10,+3,63%,137,29%,10,12,-2,199,49,/51/,19,-2,64%,127,28%,6,8,-2,/player/7873/leaf,/player/612/mitch,/player/7871/xeppaa,/player/7870/vanity,/player/474/xeta,248,61,/63/,11,-2,64%,161,22%,14,14,0,219,56,/58/,16,-2,74%,142,22%,9,6,+3,192,50,/57/,22,-7,67%,126,26%,2,6,-4,161,40,/56/,27,-16,68%,109,14%,9,7,+2,136,34,/55/,10,-21,71%,94,21%,3,3,0
https://www.vlr.gg/77797/xset-vs-cloud9-champions-tour-north-america-stage-1-challengers-lr3,2022-03-25,18:15:00,Patch 4.04,/team/533/xset,/team/188/cloud9,1,2,/team/188/cloud9,/team/533/xset,/player/4147/cryocells,/player/4004/zekken,/player/882/dephh,/player/864/bcj,/player/824/ayrin,202,43,/40/,9,+3,66%,135,26%,11,12,-1,192,35,/42/,17,-7,64%,122,20%,2,5,-3,172,32,/41/,9,-9,66%,111,29%,1,8,-7,163,29,/44/,21,-15,64%,121,19%,3,4,-1,134,28,/41/,19,-13,75%,77,4%,5,5,0,/player/7873/leaf,/player/7871/xeppaa,/player/7870/vanity,/player/612/mitch,/player/474/xeta,287,54,/41/,13,+13,61%,171,23%,15,8,+7,224,45,/36/,19,+9,82%,139,23%,4,5,-1,216,43,/33/,17,+10,73%,129,20%,7,5,+2,206,41,/27/,10,+14,82%,134,13%,6,3,+3,126,25,/30/,10,-5,79%,78,15%,2,1,+1
https://www.vlr.gg/77791/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-ubf,2022-03-25,16:00:00,Patch 4.04,/team/8127/optic-gaming,/team/6675/the-guard,2,0,/team/8127/optic-gaming,/team/6675/the-guard,/player/881/yay,/player/261/victor,/player/263/marved,/player/4/crashies,/player/817/fns,279,42,/23/,2,+19,80%,159,16%,12,2,+10,273,37,/23/,7,+14,75%,169,22%,9,2,+7,184,29,/20/,13,+9,78%,117,28%,1,2,-1,182,26,/28/,10,-2,73%,121,24%,3,4,-1,162,20,/24/,10,-4,78%,98,21%,3,2,+1,/player/4581/jonahp,/player/3885/valyn,/player/4545/sayaplayer,/player/15500/trent,/player/6582/net,223,28,/29/,8,-1,63%,144,30%,1,6,-5,178,22,/28/,18,-6,85%,120,30%,2,3,-1,175,25,/32/,5,-7,63%,119,25%,3,6,-3,162,25,/29/,2,-4,65%,103,44%,4,4,0,131,18,/36/,7,-18,55%,87,27%,2,9,-7
https://www.vlr.gg/77796/cloud9-vs-version1-champions-tour-north-america-stage-1-challengers-lr2,2022-03-24,18:20:00,Patch 4.04,/team/188/cloud9,/team/2815/version1,2,1,/team/188/cloud9,/team/2815/version1,/player/7873/leaf,/player/474/xeta,/player/612/mitch,/player/7871/xeppaa,/player/7870/vanity,233,53,/52/,14,+1,74%,153,25%,18,5,+13,225,54,/40/,19,+14,76%,149,22%,3,2,+1,212,49,/44/,23,+5,79%,134,19%,4,3,+1,210,46,/52/,31,-6,76%,138,17%,5,12,-7,209,46,/43/,31,+3,80%,124,18%,9,5,+4,/player/8082/zander,/player/729/zellsis,/player/4373/wippie,/player/7716/penny,/player/65/effys,238,55,/49/,15,+6,70%,147,30%,6,6,0,229,50,/50/,33,0,80%,144,16%,4,7,-3,195,47,/50/,14,-3,62%,137,20%,4,8,-4,191,43,/50/,15,-7,74%,126,19%,11,9,+2,161,36,/49/,25,-13,68%,107,24%,2,9,-7
https://www.vlr.gg/77795/luminosity-vs-xset-champions-tour-north-america-stage-1-challengers-lr2,2022-03-24,16:00:00,Patch 4.04,/team/642/luminosity,/team/533/xset,0,2,/team/533/xset,/team/642/luminosity,/player/3757/dazzle,/player/769/tigg,/player/5132/mada,/player/7458/moose,/player/844/bdog,181,20,/27/,10,-7,58%,128,27%,1,4,-3,180,18,/31/,16,-13,61%,128,24%,2,2,0,167,25,/28/,6,-3,53%,98,24%,3,4,-1,164,20,/30/,4,-10,53%,103,29%,2,4,-2,133,13,/32/,4,-19,39%,86,21%,4,10,-6,/player/4147/cryocells,/player/4004/zekken,/player/824/ayrin,/player/882/dephh,/player/864/bcj,330,47,/19/,2,+28,75%,190,19%,14,5,+9,306,41,/18/,18,+23,94%,190,20%,3,1,+2,178,19,/22/,23,-3,81%,120,9%,1,1,0,173,22,/19/,10,+3,75%,115,31%,4,1,+3,158,19,/18/,16,+1,78%,104,20%,2,4,-2
https://www.vlr.gg/77794/version1-vs-sentinels-champions-tour-north-america-stage-1-challengers-lr1,2022-03-20,18:30:00,Patch 4.04,/team/2815/version1,/team/2/sentinels,2,1,/team/2815/version1,/team/2/sentinels,/player/7716/penny,/player/8082/zander,/player/4373/wippie,/player/65/effys,/player/729/zellsis,242,54,/47/,10,+7,78%,153,26%,10,9,+1,216,48,/51/,27,-3,79%,139,22%,6,3,+3,212,48,/44/,15,+4,73%,138,20%,5,4,+1,197,45,/40/,25,+5,75%,128,17%,2,3,-1,184,38,/47/,25,-9,70%,118,17%,6,15,-9,/player/9/tenz,/player/46/shahzam,/player/45/sick,/player/454/dapr,/player/47/zombs,298,64,/46/,16,+18,67%,188,22%,17,11,+6,210,50,/42/,15,+8,78%,140,23%,4,6,-2,200,46,/40/,32,+6,81%,143,19%,1,2,-1,174,34,/53/,27,-19,68%,124,16%,6,5,+1,170,34,/52/,28,-18,75%,120,27%,6,5,+1
https://www.vlr.gg/77793/knights-vs-xset-champions-tour-north-america-stage-1-challengers-lr1,2022-03-20,16:00:00,Patch 4.04,/team/1615/knights,/team/533/xset,0,2,/team/533/xset,/team/1615/knights,/player/421/genghsta,/player/11118/skuba,/player/5129/ban,/player/1023/xxif,/player/3180/frosty,225,33,/32/,6,+1,63%,152,30%,2,4,-2,220,30,/33/,9,-3,66%,150,35%,2,4,-2,211,30,/30/,3,0,78%,126,26%,8,5,+3,142,20,/32/,10,-12,66%,94,28%,6,3,+3,104,15,/34/,7,-19,49%,70,29%,3,4,-1,/player/4147/cryocells,/player/4004/zekken,/player/882/dephh,/player/824/ayrin,/player/864/bcj,372,58,/22/,5,+36,80%,218,23%,8,6,+2,245,37,/26/,13,+11,85%,166,30%,3,5,-2,190,27,/31/,8,-4,63%,117,27%,6,6,0,153,20,/28/,15,-8,76%,105,12%,3,1,+2,131,19,/21/,11,-2,76%,92,15%,0,3,-3
https://www.vlr.gg/77790/luminosity-vs-the-guard-champions-tour-north-america-stage-1-challengers-ubsf,2022-03-19,19:05:00,Patch 4.04,/team/642/luminosity,/team/6675/the-guard,0,2,/team/6675/the-guard,/team/642/luminosity,/player/3757/dazzle,/player/844/bdog,/player/5132/mada,/player/7458/moose,/player/769/tigg,299,40,/32/,11,+8,71%,199,27%,6,2,+4,217,33,/30/,5,+3,71%,138,22%,6,5,+1,187,23,/35/,15,-12,59%,124,16%,6,5,+1,137,18,/33/,15,-15,66%,97,19%,2,1,+1,121,15,/34/,27,-19,76%,77,16%,1,7,-6,/player/4545/sayaplayer,/player/4581/jonahp,/player/15500/trent,/player/6582/net,/player/3885/valyn,303,45,/27/,7,+18,78%,187,26%,7,5,+2,236,33,/28/,15,+5,66%,159,30%,6,9,-3,230,32,/18/,11,+14,88%,158,38%,3,3,0,217,33,/30/,12,+3,73%,149,33%,3,2,+1,157,21,/26/,15,-5,71%,101,17%,1,2,-1
https://www.vlr.gg/77789/cloud9-vs-optic-gaming-champions-tour-north-america-stage-1-challengers-ubsf,2022-03-19,16:00:00,Patch 4.04,/team/188/cloud9,/team/8127/optic-gaming,1,2,/team/8127/optic-gaming,/team/188/cloud9,/player/7873/leaf,/player/7871/xeppaa,/player/7870/vanity,/player/474/xeta,/player/612/mitch,291,67,/51/,9,+16,72%,188,25%,17,10,+7,232,52,/50/,22,+2,86%,147,22%,2,8,-6,201,40,/48/,33,-8,72%,123,8%,5,5,0,172,38,/47/,18,-9,75%,112,18%,5,6,-1,171,36,/49/,20,-13,66%,117,10%,4,3,+1,/player/881/yay,/player/817/fns,/player/261/victor,/player/263/marved,/player/4/crashies,252,60,/42/,15,+18,74%,172,19%,9,9,0,228,52,/47/,15,+5,78%,146,21%,7,5,+2,223,50,/48/,15,+2,74%,139,24%,9,9,0,213,45,/47/,24,-2,77%,140,29%,6,2,+4,154,38,/49/,25,-11,68%,102,34%,1,8,-7
https://www.vlr.gg/77788/the-guard-vs-sentinels-champions-tour-north-america-stage-1-challengers-ubqf,2022-03-18,19:25:00,Patch 4.04,/team/6675/the-guard,/team/2/sentinels,2,0,/team/6675/the-guard,/team/2/sentinels,/player/4545/sayaplayer,/player/15500/trent,/player/6582/net,/player/4581/jonahp,/player/3885/valyn,331,40,/17/,2,+23,91%,188,30%,13,3,+10,231,31,/18/,9,+13,82%,169,34%,4,4,0,221,26,/14/,9,+12,88%,143,47%,1,0,+1,201,22,/13/,8,+9,85%,131,27%,4,1,+3,164,19,/15/,11,+4,79%,103,22%,3,0,+3,/player/454/dapr,/player/45/sick,/player/46/shahzam,/player/9/tenz,/player/47/zombs,173,20,/28/,1,-8,52%,106,25%,2,4,-2,165,17,/30/,6,-13,55%,120,17%,1,4,-3,165,16,/27/,5,-11,45%,114,18%,1,5,-4,158,16,/26/,7,-10,61%,121,19%,4,7,-3,91,8,/27/,9,-19,48%,66,16%,0,5,-5
https://www.vlr.gg/77787/version1-vs-luminosity-champions-tour-north-america-stage-1-challengers-ubqf,2022-03-18,16:00:00,Patch 4.04,/team/2815/version1,/team/642/luminosity,1,2,/team/642/luminosity,/team/2815/version1,/player/8082/zander,/player/4373/wippie,/player/7716/penny,/player/729/zellsis,/player/65/effys,242,58,/47/,41,+11,81%,149,24%,9,5,+4,207,55,/46/,23,+9,82%,141,20%,3,7,-4,205,48,/52/,10,-4,60%,130,17%,13,9,+4,199,48,/53/,18,-5,67%,133,14%,8,12,-4,190,48,/55/,15,-7,72%,123,21%,2,4,-2,/player/844/bdog,/player/769/tigg,/player/5132/mada,/player/7458/moose,/player/3757/dazzle,229,61,/47/,13,+14,69%,144,18%,13,9,+4,225,54,/52/,48,+2,79%,144,25%,2,1,+1,219,53,/55/,26,-2,76%,148,13%,11,15,-4,191,47,/47/,24,0,69%,135,21%,7,5,+2,158,37,/56/,21,-19,64%,114,18%,4,5,-1
https://www.vlr.gg/77786/optic-gaming-vs-xset-champions-tour-north-america-stage-1-challengers-ubqf,2022-03-17,19:30:00,Patch 4.04,/team/8127/optic-gaming,/team/533/xset,2,1,/team/8127/optic-gaming,/team/533/xset,/player/261/victor,/player/881/yay,/player/4/crashies,/player/263/marved,/player/817/fns,250,51,/43/,19,+8,64%,157,23%,10,6,+4,209,43,/41/,5,+2,66%,132,29%,12,11,+1,179,38,/40/,16,-2,63%,116,28%,6,4,+2,178,37,/41/,23,-4,76%,132,34%,3,2,+1,174,35,/41/,11,-6,75%,115,28%,2,3,-1,/player/4147/cryocells,/player/4004/zekken,/player/882/dephh,/player/864/bcj,/player/824/ayrin,290,65,/40/,7,+25,76%,177,28%,12,7,+5,196,38,/42/,14,-4,69%,135,27%,6,7,-1,193,40,/38/,10,+2,64%,120,24%,1,7,-6,175,37,/43/,17,-6,63%,120,17%,3,7,-4,138,26,/41/,24,-15,68%,88,16%,4,5,-1
https://www.vlr.gg/77785/cloud9-vs-knights-champions-tour-north-america-stage-1-challengers-ubqf,2022-03-17,16:00:00,Patch 4.04,/team/188/cloud9,/team/1615/knights,2,1,/team/188/cloud9,/team/1615/knights,/player/7873/leaf,/player/474/xeta,/player/7871/xeppaa,/player/612/mitch,/player/7870/vanity,253,57,/49/,18,+8,70%,161,25%,11,16,-5,239,55,/45/,19,+10,79%,153,26%,7,8,-1,214,51,/45/,21,+6,74%,145,20%,3,1,+2,193,39,/43/,20,-4,65%,133,18%,7,3,+4,131,31,/46/,24,-15,73%,75,16%,3,7,-4,/player/5129/ban,/player/1023/xxif,/player/421/genghsta,/player/11118/skuba,/player/3180/frosty,258,61,/49/,12,+12,74%,156,25%,19,8,+11,216,50,/48/,22,+2,76%,130,23%,6,6,0,202,42,/42/,24,0,73%,153,25%,2,4,-2,194,44,/43/,14,+1,79%,129,36%,5,5,0,125,31,/51/,5,-20,58%,80,33%,3,8,-5
https://www.vlr.gg/70080/optic-gaming-vs-knights-champions-tour-north-america-stage-1-challengers-w5,2022-03-13,18:45:00,Patch 4.04,/team/8127/optic-gaming,/team/1615/knights,2,0,/team/8127/optic-gaming,/team/1615/knights,/player/261/victor,/player/881/yay,/player/4/crashies,/player/263/marved,/player/817/fns,303,42,/21/,17,+21,82%,185,19%,5,1,+4,259,39,/22/,5,+17,79%,165,23%,9,5,+4,237,33,/22/,16,+11,79%,158,23%,4,4,0,187,24,/24/,24,0,82%,120,24%,4,1,+3,162,22,/21/,11,+1,82%,100,16%,5,1,+4,/player/3180/frosty,/player/1023/xxif,/player/421/genghsta,/player/11118/skuba,/player/5129/ban,196,28,/32/,9,-4,67%,126,44%,1,7,-6,190,24,/35/,15,-11,74%,115,24%,6,6,0,185,21,/30/,12,-9,64%,126,26%,2,2,0,146,18,/29/,9,-11,69%,100,28%,0,7,-7,145,19,/34/,4,-15,51%,89,29%,3,5,-2
https://www.vlr.gg/70078/sentinels-vs-version1-champions-tour-north-america-stage-1-challengers-w5,2022-03-13,16:00:00,Patch 4.04,/team/2/sentinels,/team/2815/version1,0,2,/team/2815/version1,/team/2/sentinels,/player/46/shahzam,/player/454/dapr,/player/47/zombs,/player/45/sick,/player/9/tenz,214,30,/28/,10,+2,71%,149,21%,1,2,-1,195,28,/34/,7,-6,66%,135,13%,4,6,-2,176,20,/38/,14,-18,66%,114,23%,3,6,-3,160,24,/34/,14,-10,59%,118,17%,3,5,-2,134,18,/35/,7,-17,54%,85,19%,1,10,-9,/player/4373/wippie,/player/729/zellsis,/player/7716/penny,/player/8082/zander,/player/65/effys,270,42,/26/,10,+16,80%,189,22%,5,1,+4,253,32,/22/,36,+10,90%,168,17%,5,3,+2,227,35,/25/,4,+10,78%,151,24%,6,4,+2,226,32,/27/,18,+5,83%,141,32%,10,2,+8,186,28,/20/,16,+8,88%,118,17%,3,2,+1
https://www.vlr.gg/70081/xset-vs-luminosity-champions-tour-north-america-stage-1-challengers-w5,2022-03-12,18:30:00,Patch 4.04,/team/533/xset,/team/642/luminosity,2,0,/team/533/xset,/team/642/luminosity,/player/4004/zekken,/player/882/dephh,/player/4147/cryocells,/player/824/ayrin,/player/864/bcj,260,36,/30/,21,+6,79%,174,17%,6,8,-2,255,37,/27/,9,+10,71%,168,29%,7,4,+3,245,39,/23/,2,+16,69%,155,22%,5,4,+1,227,35,/26/,13,+9,81%,148,19%,2,3,-1,131,18,/27/,16,-9,67%,92,16%,1,2,-1,/player/769/tigg,/player/5132/mada,/player/7458/moose,/player/844/bdog,/player/3757/dazzle,216,31,/33/,15,-2,71%,151,32%,3,0,+3,216,29,/35/,12,-6,64%,136,32%,5,7,-2,201,29,/33/,6,-4,64%,135,30%,8,3,+5,171,24,/34/,17,-10,74%,120,31%,2,4,-2,143,20,/30/,8,-10,60%,94,16%,3,7,-4
https://www.vlr.gg/70079/100-thieves-vs-evil-geniuses-champions-tour-north-america-stage-1-challengers-w5,2022-03-12,16:00:00,Patch 4.04,/team/120/100-thieves,/team/5248/evil-geniuses,2,0,/team/120/100-thieves,/team/5248/evil-geniuses,/player/419/jcstani,/player/11225/ethan,/player/601/asuna,/player/57/hiko,/player/3880/bang,227,41,/34/,15,+7,74%,145,31%,6,4,+2,219,38,/35/,6,+3,66%,137,22%,9,3,+6,216,37,/42/,6,-5,68%,136,35%,10,11,-1,191,32,/26/,15,+6,78%,129,30%,2,2,0,171,29,/36/,20,-7,70%,110,32%,0,3,-3,/player/3993/jawgemo,/player/828/reformed,/player/604/boostio,/player/36/yaboidre,/player/761/pho,225,37,/38/,8,-1,70%,143,28%,11,12,-1,207,37,/35/,17,+2,78%,127,27%,4,4,0,200,34,/37/,13,-3,74%,138,24%,5,11,-6,184,32,/35/,19,-3,74%,126,26%,3,0,+3,177,33,/32/,8,+1,76%,123,35%,0,0,0
https://www.vlr.gg/70077/nrg-esports-vs-rise-champions-tour-north-america-stage-1-challengers-w5,2022-03-11,19:00:00,Patch 4.04,/team/1034/nrg-esports,/team/637/rise,2,0,/team/1034/nrg-esports,/team/637/rise,/player/796/eeiu,/player/1818/tex,/player/4164/s0m,/player/2507/android,/player/74/hazed,322,43,/20/,11,+23,84%,208,35%,6,0,+6,223,28,/30/,11,-2,73%,143,29%,5,2,+3,202,29,/22/,7,+7,78%,122,18%,4,4,0,190,26,/18/,10,+8,84%,121,15%,4,2,+2,164,21,/21/,8,0,76%,108,26%,4,6,-2,/player/826/supamen,/player/849/poised,/player/2139/neptune,/player/262/shanks,/player/1533/derrek,195,23,/31/,11,-8,70%,130,30%,3,2,+1,183,27,/25/,5,+2,68%,103,18%,0,2,-2,179,22,/33/,6,-11,65%,112,25%,5,10,-5,168,18,/30/,11,-12,68%,111,17%,6,6,0,163,20,/28/,9,-8,76%,114,29%,0,3,-3
https://www.vlr.gg/70076/cloud9-vs-the-guard-champions-tour-north-america-stage-1-challengers-w5,2022-03-11,16:00:00,Patch 4.04,/team/188/cloud9,/team/6675/the-guard,2,1,/team/188/cloud9,/team/6675/the-guard,/player/7873/leaf,/player/7871/xeppaa,/player/612/mitch,/player/474/xeta,/player/7870/vanity,328,58,/32/,12,+26,73%,192,23%,13,7,+6,213,37,/38/,19,-1,77%,139,28%,8,3,+5,210,40,/31/,12,+9,77%,127,13%,5,4,+1,181,31,/28/,21,+3,83%,115,17%,3,2,+1,160,29,/33/,18,-4,71%,96,17%,2,5,-3,/player/4581/jonahp,/player/6582/net,/player/15500/trent,/player/3885/valyn,/player/4545/sayaplayer,211,37,/42/,22,-5,65%,135,31%,7,6,+1,204,36,/38/,8,-2,73%,139,26%,5,3,+2,186,35,/38/,8,-3,65%,123,29%,3,6,-3,164,28,/39/,16,-11,67%,103,24%,3,5,-2,163,26,/38/,13,-12,63%,121,21%,3,11,-8
https://www.vlr.gg/70075/optic-gaming-vs-version1-champions-tour-north-america-stage-1-challengers-w4,2022-03-06,19:15:00,Patch 4.02,/team/8127/optic-gaming,/team/2815/version1,1,2,/team/2815/version1,/team/8127/optic-gaming,/player/881/yay,/player/4/crashies,/player/263/marved,/player/261/victor,/player/817/fns,263,51,/36/,6,+15,65%,167,33%,9,9,0,204,34,/37/,17,-3,73%,130,24%,3,3,0,197,35,/41/,15,-6,63%,119,30%,7,4,+3,164,25,/44/,24,-19,67%,114,25%,4,9,-5,141,25,/43/,13,-18,63%,87,11%,1,2,-1,/player/7716/penny,/player/4373/wippie,/player/8082/zander,/player/65/effys,/player/729/zellsis,265,45,/32/,10,+13,69%,167,26%,13,8,+5,217,38,/34/,13,+4,80%,154,22%,2,1,+1,211,38,/36/,20,+2,84%,136,29%,6,5,+1,200,44,/30/,8,+14,78%,127,27%,1,2,-1,185,36,/38/,17,-2,67%,117,22%,5,8,-3
https://www.vlr.gg/70074/100-thieves-vs-xset-champions-tour-north-america-stage-1-challengers-w4,2022-03-06,16:00:00,Patch 4.02,/team/120/100-thieves,/team/533/xset,1,2,/team/533/xset,/team/120/100-thieves,/player/601/asuna,/player/419/jcstani,/player/11225/ethan,/player/57/hiko,/player/3880/bang,247,50,/42/,21,+8,73%,168,20%,13,5,+8,200,42,/43/,13,-1,68%,125,27%,8,6,+2,178,37,/42/,12,-5,67%,124,22%,7,12,-5,163,33,/41/,21,-8,72%,112,30%,0,2,-2,142,32,/39/,13,-7,75%,94,30%,5,2,+3,/player/4147/cryocells,/player/4004/zekken,/player/882/dephh,/player/864/bcj,/player/824/ayrin,235,51,/37/,13,+14,68%,142,24%,8,7,+1,201,41,/37/,15,+4,68%,131,17%,9,9,0,193,41,/42/,15,-1,73%,132,23%,3,7,-4,192,40,/35/,23,+5,77%,130,21%,5,5,0,176,34,/43/,18,-9,70%,114,13%,2,5,-3
https://www.vlr.gg/70073/nrg-esports-vs-knights-champions-tour-north-america-stage-1-challengers-w4,2022-03-05,18:35:00,Patch 4.02,/team/1034/nrg-esports,/team/1615/knights,1,2,/team/1615/knights,/team/1034/nrg-esports,/player/4164/s0m,/player/2507/android,/player/74/hazed,/player/1818/tex,/player/796/eeiu,227,47,/44/,12,+3,72%,158,34%,9,4,+5,201,40,/48/,9,-8,62%,135,27%,5,6,-1,201,40,/43/,15,-3,67%,133,29%,8,10,-2,179,31,/47/,23,-16,62%,119,24%,6,6,0,153,33,/39/,11,-6,71%,109,27%,2,2,0,/player/1023/xxif,/player/5129/ban,/player/11118/skuba,/player/421/genghsta,/player/3180/frosty,263,55,/37/,22,+18,76%,168,22%,9,3,+6,261,56,/43/,8,+13,79%,155,23%,11,8,+3,202,43,/38/,17,+5,74%,125,24%,4,8,-4,200,39,/35/,22,+4,78%,140,34%,0,4,-4,148,28,/38/,11,-10,67%,103,31%,4,7,-3
https://www.vlr.gg/70072/luminosity-vs-cloud9-champions-tour-north-america-stage-1-challengers-w4,2022-03-05,16:00:00,Patch 4.02,/team/642/luminosity,/team/188/cloud9,0,2,/team/188/cloud9,/team/642/luminosity,/player/5132/mada,/player/769/tigg,/player/3757/dazzle,/player/7458/moose,/player/844/bdog,193,31,/34/,11,-3,61%,147,25%,6,9,-3,180,28,/33/,13,-5,59%,106,19%,3,5,-2,179,25,/30/,10,-5,68%,121,15%,2,2,0,163,24,/32/,12,-8,75%,107,26%,3,5,-2,142,26,/28/,3,-2,55%,108,33%,2,7,-5,/player/7873/leaf,/player/7871/xeppaa,/player/7870/vanity,/player/612/mitch,/player/474/xeta,296,44,/29/,9,+15,70%,185,22%,9,7,+2,235,32,/32/,16,0,82%,167,20%,7,1,+6,186,31,/27/,12,+4,75%,107,15%,3,1,+2,179,26,/25/,7,+1,66%,109,21%,5,5,0,153,24,/21/,13,+3,68%,103,21%,4,2,+2
https://www.vlr.gg/70071/evil-geniuses-vs-the-guard-champions-tour-north-america-stage-1-challengers-w4,2022-03-04,19:00:00,Patch 4.02,/team/5248/evil-geniuses,/team/6675/the-guard,0,2,/team/6675/the-guard,/team/5248/evil-geniuses,/player/604/boostio,/player/761/pho,/player/36/yaboidre,/player/3993/jawgemo,/player/828/reformed,230,36,/37/,12,-1,72%,162,31%,5,9,-4,200,30,/34/,14,-4,74%,130,33%,3,3,0,188,33,/33/,9,0,65%,132,45%,1,1,0,170,27,/36/,12,-9,72%,102,17%,6,7,-1,140,22,/36/,6,-14,59%,101,33%,5,6,-1,/player/4545/sayaplayer,/player/4581/jonahp,/player/15500/trent,/player/3885/valyn,/player/6582/net,292,50,/28/,3,+22,78%,183,30%,11,3,+8,214,33,/35/,14,-2,70%,136,22%,8,3,+5,206,34,/29/,12,+5,76%,141,31%,2,5,-3,205,33,/28/,15,+5,74%,138,24%,1,4,-3,173,26,/28/,11,-2,74%,127,25%,4,5,-1
https://www.vlr.gg/70070/rise-vs-sentinels-champions-tour-north-america-stage-1-challengers-w4,2022-03-04,16:00:00,Patch 4.02,/team/637/rise,/team/2/sentinels,1,2,/team/2/sentinels,/team/637/rise,/player/1533/derrek,/player/262/shanks,/player/849/poised,/player/2139/neptune,/player/826/supamen,254,59,/46/,24,+13,76%,163,39%,4,2,+2,196,47,/51/,13,-4,69%,124,16%,10,10,0,196,47,/45/,22,+2,70%,124,28%,3,4,-1,184,39,/51/,24,-12,60%,117,16%,8,11,-3,123,26,/49/,22,-23,60%,82,25%,2,13,-11,/player/45/sick,/player/454/dapr,/player/47/zombs,/player/9/tenz,/player/46/shahzam,226,58,/40/,14,+18,81%,141,27%,9,2,+7,211,50,/42/,27,+8,82%,141,16%,3,6,-3,209,46,/45/,30,+1,76%,135,25%,10,8,+2,200,45,/50/,17,-5,73%,146,26%,12,11,+1,182,43,/41/,26,+2,75%,122,20%,6,0,+6
https://www.vlr.gg/70069/version1-vs-nrg-esports-champions-tour-north-america-stage-1-challengers-w3,2022-02-27,19:50:00,Patch 4.02,/team/2815/version1,/team/1034/nrg-esports,2,1,/team/2815/version1,/team/1034/nrg-esports,/player/7716/penny,/player/8082/zander,/player/729/zellsis,/player/4373/wippie,/player/65/effys,256,67,/46/,15,+21,78%,163,23%,11,11,0,239,64,/40/,22,+24,76%,153,30%,10,7,+3,196,49,/52/,26,-3,74%,125,13%,4,5,-1,194,49,/51/,18,-2,69%,140,21%,13,5,+8,133,28,/54/,22,-26,73%,96,13%,5,3,+2,/player/4164/s0m,/player/1818/tex,/player/2507/android,/player/796/eeiu,/player/74/hazed,254,70,/52/,4,+18,64%,149,35%,11,12,-1,186,44,/64/,25,-20,68%,122,28%,10,7,+3,183,42,/51/,29,-9,66%,125,26%,3,8,-5,163,43,/43/,17,0,70%,109,33%,6,4,+2,157,44,/47/,17,-3,64%,100,28%,1,12,-11
